Sr.No,District,Taluka,College Name,University,College Type,Course Name,Course Type,Is Professional,Course (Aided / Unaided),Course Duration (In months),Course Category
11353,Pune,Khed,"Hutatma Rajguru Shikshan Prasarak Mandal H.R.S.P.M.'S Arts,Commerce & Science College",SAVITRIBAI PHULE PUNE UNIVERSITY,NonAided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11354,Pune,Khed,Hutatma Rajguru Shikshan Prasarak Mandal Hutatma Rajguru Shikshan Prasarak Mandal's Law College,SAVITRIBAI PHULE PUNE UNIVERSITY,NonAided,3 Years L.L.B,Under Graduate Course,Professional Course,UnAided,36,Law
11355,Pune,Khed,Hutatma Rajguru Shikshan Prasarak Mandal Hutatma Rajguru Shikshan Prasarak Mandal's Law College,SAVITRIBAI PHULE PUNE UNIVERSITY,NonAided,L.L.B(5 Years ),DUAL Degree,Professional Course,UnAided,60,Law
11356,Wardha,Ashti,"Hutatma Rashtriya Arts Science College, Aashti Dist.Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,Aided,36,Arts
11357,Wardha,Ashti,"Hutatma Rashtriya Arts Science College, Aashti Dist.Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,Aided,36,Science
11358,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11359,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,B.A. (Economics & Commerce),Under Graduate Course,Non-Professional Course,Aided,36,Arts
11360,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11361,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,M.Com.,Post Graduate Course,Non-Professional Course,UnAided,24,Commerce
11362,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,Aided,36,Commerce
11363,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,Aided,36,Arts
11364,Pune,Indapur,I. T. G. P.'s Vishwasrao Ransing College Kalamb Walchandnagar,SAVITRIBAI PHULE PUNE UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11365,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11366,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11367,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11368,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.Sc. (Computer Science),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11369,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,Bachelor of Management Studies (B.M.S.),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11370,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,Aided,36,Arts
11371,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,Aided,36,Science
11372,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.Sc. (Information Technology),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11373,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,Aided,36,Commerce
11374,Ratnagiri,Khed,"I.C.S. College of Arts, Commerce & Science",MUMBAI UNIVERSITY,Aided,M.Sc. (Information Technology),Post Graduate Course,Non-Professional Course,UnAided,24,Science
11375,Raigarh,Karjat,"IBSAR COLLEGE OF COMMERCE AND SCIENCE, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,B.Sc. (Computer Science),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11376,Raigarh,Karjat,"IBSAR COLLEGE OF COMMERCE AND SCIENCE, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,Bachelor of Management Studies (B.M.S.),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11377,Raigarh,Karjat,"IBSAR COLLEGE OF COMMERCE AND SCIENCE, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,L.L.B(5 Years ),DUAL Degree,Professional Course,UnAided,60,Law
11378,Raigarh,Karjat,"IBSAR COLLEGE OF COMMERCE AND SCIENCE, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,B.Com. (Banking & Insurance),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11379,Raigarh,Karjat,"IBSAR COLLEGE OF COMMERCE AND SCIENCE, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,B.Com. (Financial Markets),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11380,Raigarh,Karjat,"IBSAR COLLEGE OF COMMERCE AND SCIENCE, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,B.Sc. (Information Technology),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11381,Raigarh,Karjat,"IBSAR SCHOOL OF LAW, Karjat,Raigad",MUMBAI UNIVERSITY,NonAided,L.L.B(5 Years ),DUAL Degree,Professional Course,UnAided,60,Law
11382,Kolhapur,Hatkanangle,"Ichalkaranji Shikshanshastra Mahavidyalaya, Ich.",SHIVAJI UNIVERSITY,NonAided,B.Ed. (2-Year Course),Under Graduate Course,Professional Course,UnAided,24,Education
11383,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11384,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11385,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Sc. (Information Technology),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11386,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,M.Com. (Accountancy),Post Graduate Course,Non-Professional Course,UnAided,24,Commerce
11387,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11388,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Sc. (Biotechnology),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11389,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Sc. (Computer Science),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11390,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,Bachelor of Mass Media (B.M.M.),Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11391,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,M.A. (History),Post Graduate Course,Non-Professional Course,UnAided,24,Arts
11392,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Com. (Banking & Insurance),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11393,Thane,Thane,"ICLES' Motilal Jhujhuwala college of Ars, Science & Commerce, VASHI",MUMBAI UNIVERSITY,Aided,B.Com. (Financial Markets),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11394,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11395,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,Bachelor of Design (B.Des.),Under Graduate Course,Non-Professional Course,UnAided,48,Non-AICTE
11396,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,M.Sc. (Home Science in Clinical Nutrition and Dietetics),Post Graduate Course,Non-Professional Course,UnAided,24,Science
11397,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,M.Sc. (Microbiology),Post Graduate Course,Non-Professional Course,UnAided,24,Science
11398,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,B.C.A.,Under Graduate Course,Professional Course,UnAided,36,Science
11399,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,B.Sc. (Home Science),Under Graduate Course,Non-Professional Course,UnAided,36,Science
11400,Aurangabad,Aurangabad,"Indian Institute of Food Science & Technology,",SNDT Women's University,NonAided,Bachelor of Fashion Design (BFD),Under Graduate Course,Non-Professional Course,UnAided,36,Non-AICTE
11401,Nanded,Nanded,Indira Gandhi (Sr)college CIDCO Nanded,S.R.T.M.U.NANDED,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,Aided,36,Science
11402,Nanded,Nanded,Indira Gandhi (Sr)college CIDCO Nanded,S. R. T. MARATHWADA UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11403,Nanded,Nanded,Indira Gandhi (Sr)college CIDCO Nanded,S. R. T. MARATHWADA UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11404,Nanded,Nanded,Indira Gandhi (Sr)college CIDCO Nanded,S. R. T. MARATHWADA UNIVERSITY,Aided,M.A. (Geography) (with Credits),Post Graduate Course,Non-Professional Course,UnAided,24,Arts
11405,Nanded,Nanded,Indira Gandhi (Sr)college CIDCO Nanded,S.R.T.M.U.NANDED,Aided,B.A.,Under Graduate Course,Non-Professional Course,Aided,36,Arts
11406,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.C.A.,Under Graduate Course,Professional Course,UnAided,36,Science
11407,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,M.A. (Applied Economics),Post Graduate Course,Non-Professional Course,UnAided,24,Arts
11408,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,M.A. (Political Science),Post Graduate Course,Non-Professional Course,UnAided,24,Arts
11409,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11410,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11411,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,Bachelor of Business Administration (B.B.A.),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11412,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,Aided,36,Commerce
11413,Nagpur,Kalameshwar,"Indira Gandhi Arts & Commerce Collge, Kalmeshwar Dist Nagpur",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,Aided,36,Arts
11414,Nagpur,Nagpur (Urban),INDIRA GANDHI COLL.OF PHY.EDU.NAGPUR,RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,B.P.Ed.,Under Graduate Course,Professional Course,UnAided,24,Physical Education
11415,Chandrapur,Rajura,INDIRA GANDHI KALA VANIJYA AND VIDNYAN MAHAVIDYALAYA,GONDWANA UNIVERSITY,NonAided,B.Com.,Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11416,Chandrapur,Rajura,INDIRA GANDHI KALA VANIJYA AND VIDNYAN MAHAVIDYALAYA,GONDWANA UNIVERSITY,NonAided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11417,Chandrapur,Rajura,INDIRA GANDHI KALA VANIJYA AND VIDNYAN MAHAVIDYALAYA,GONDWANA UNIVERSITY,NonAided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11418,Yavatmal,Ralegaon,"Indira Gandhi Kala, Vidnyan Mahavidyalaya",SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11419,Yavatmal,Ralegaon,"Indira Gandhi Kala, Vidnyan Mahavidyalaya",SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11420,Yavatmal,Kalamb,Indira Mahavidyalaya Kalamb,SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,B.Sc.,Under Graduate Course,Non-Professional Course,UnAided,36,Science
11421,Yavatmal,Kalamb,Indira Mahavidyalaya Kalamb,SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,B.A.,Under Graduate Course,Non-Professional Course,UnAided,36,Arts
11422,Yavatmal,Kalamb,Indira Mahavidyalaya Kalamb,SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,B.Com.,Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11423,Yavatmal,Kalamb,Indira Mahavidyalaya Kalamb,SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,M.A. (Marathi),Post Graduate Course,Non-Professional Course,UnAided,24,Arts
11424,Yavatmal,Kalamb,Indira Mahavidyalaya Kalamb,SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,M.Com.,Post Graduate Course,Non-Professional Course,UnAided,24,Commerce
11425,Amravati,Amravati,"Indirabai Meghe Mahila Mahavidyalaya, Amravati.",SANT GADGE BABA AMRAVATI UNIVERSITY,Aided,Bachelor of Arts (Social Sciences),Under Graduate Course,Non-Professional Course,Aided,36,Arts
11426,Wardha,Wardha,"Indra Bahu Uddeshiya Mahila Vikas Sanstha's Gandhigram College, Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,Bachelor of Fashion Design (BFD),Under Graduate Course,Non-Professional Course,UnAided,36,Non-AICTE
11427,Wardha,Wardha,"Indra Bahu Uddeshiya Mahila Vikas Sanstha's Gandhigram College, Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,Bachelor of Business Administration (B.B.A.),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11428,Wardha,Wardha,"Indra Bahu Uddeshiya Mahila Vikas Sanstha's Gandhigram College, Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,BFA (Applied Arts),Under Graduate Course,Non-Professional Course,UnAided,48,Arts
11429,Wardha,Wardha,"Indra Bahu Uddeshiya Mahila Vikas Sanstha's Gandhigram College, Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,B.Com. (Computer Applications),Under Graduate Course,Non-Professional Course,UnAided,36,Commerce
11430,Wardha,Wardha,"Indra Bahu Uddeshiya Mahila Vikas Sanstha's Gandhigram College, Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,Diploma in Banking & Finance,Diploma Course,Professional Course,UnAided,12,Commerce
11431,Wardha,Wardha,"Indra Bahu Uddeshiya Mahila Vikas Sanstha's Gandhigram College, Wardha",RASHTRASANT TUKADOJI MAHARAJ NAGPUR UNIVERSITY,NonAided,Diploma in Taxation Laws (DTL),Diploma Course,Professional Course,UnAided,12,Law
