Institute Code,Institute Name,Course Code,Branch / Course,Seat Type,Merit No.,MHT-CET Percentile,Percentile Band,Round,Year
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",654584410,Electronics and Computer Engineering,GOPENS,184665,19.2051273,Below 80,CAP Round I,2025
6609,"Jaihind College Of Engineering,Kuran",660919110,Civil Engineering,GOPENH,137142,50.4913264,Below 80,CAP Round I,2025
6609,"Jaihind College Of Engineering,Kuran",660924510,Computer Engineering,GOPENH,85427,73.1347962,Below 80,CAP Round I,2025
6609,"Jaihind College Of Engineering,Kuran",660926310,Artificial Intelligence (AI) and Data Science,GOPENH,90809,71.173087,Below 80,CAP Round I,2025
6609,"Jaihind College Of Engineering,Kuran",660937210,Electronics and Telecommunication Engg,GOPENH,110600,63.200058,Below 80,CAP Round I,2025
6609,"Jaihind College Of Engineering,Kuran",660961210,Mechanical Engineering,GOPENH,136041,50.8281802,Below 80,CAP Round I,2025
6609,"Jaihind College Of Engineering,Kuran",660984410,Electronics and Computer Engineering,GOPENH,129205,54.4314351,Below 80,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662224510,Computer Engineering,GOPENH,55595,83.2103258,80-89.99,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662237210,Electronics and Telecommunication Engg,GOPENH,68179,79.3004726,Below 80,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662237810,Electronics Engineering ( VLSI Design and Technology),GOPENH,103436,66.1695365,Below 80,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662256610,Computer Science,GOPENH,49609,85.113912,80-89.99,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662261210,Mechanical Engineering,GOPENH,115531,60.634478,Below 80,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662292110,Artificial Intelligence and Machine Learning,GOPENH,60854,81.6328671,80-89.99,CAP Round I,2025
6622,ISBM College Of Engineering Pune,662299510,Artificial Intelligence and Data Science,GOPENH,57380,82.777662,80-89.99,CAP Round I,2025
6625,"Universal College of Engineering & Research, Sasewadi",662519110,Civil Engineering,GOPENH,175723,25.8355418,Below 80,CAP Round I,2025
6625,"Universal College of Engineering & Research, Sasewadi",662524510,Computer Engineering,GOPENH,84949,73.4354379,Below 80,CAP Round I,2025
6625,"Universal College of Engineering & Research, Sasewadi",662529310,Electrical Engineering,GOPENH,197527,7.4355245,Below 80,CAP Round I,2025
6625,"Universal College of Engineering & Research, Sasewadi",662561210,Mechanical Engineering,GOPENH,187966,16.5215865,Below 80,CAP Round I,2025
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",662819110,Civil Engineering,GOPENH,153365,41.4020979,Below 80,CAP Round I,2025
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",662824510,Computer Engineering,GOPENH,115506,60.634478,Below 80,CAP Round I,2025
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",662826310,Artificial Intelligence (AI) and Data Science,GOPENH,122552,57.5410529,Below 80,CAP Round I,2025
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",662829310,Electrical Engineering,GOPENH,172133,28.9513426,Below 80,CAP Round I,2025
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",662861210,Mechanical Engineering,GOPENH,167541,32.1650475,Below 80,CAP Round I,2025
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",662884410,Electronics and Computer Engineering,GOPENH,167211,32.3446384,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663219110,Civil Engineering,GOPENH,145714,45.9245973,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663224510,Computer Engineering,GOPENH,97855,68.3753318,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663229310,Electrical Engineering,GOPENH,132262,53.2228937,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663237210,Electronics and Telecommunication Engg,GOPENH,106653,64.713186,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663261210,Mechanical Engineering,GOPENH,136802,50.5909012,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663292110,Artificial Intelligence and Machine Learning,GOPENH,101116,66.9498069,Below 80,CAP Round I,2025
6632,Navsahyadri Education Society's Group of Institutions,663299510,Artificial Intelligence and Data Science,GOPENH,91570,70.7504568,Below 80,CAP Round I,2025
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",663419110,Civil Engineering,GOPENH,145266,45.9816283,Below 80,CAP Round I,2025
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",663424510,Computer Engineering,GOPENH,51031,84.7618697,80-89.99,CAP Round I,2025
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",663424610,Information Technology,GOPENH,62461,81.0403668,80-89.99,CAP Round I,2025
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",663437210,Electronics and Telecommunication Engg,GOPENH,83205,73.6345056,Below 80,CAP Round I,2025
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",663461210,Mechanical Engineering,GOPENH,121403,58.2180677,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663519110,Civil Engineering,GOPENH,137367,50.4913264,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663524510,Computer Engineering,GOPENH,99818,67.8210479,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663529310,Electrical Engineering,GOPENH,140735,48.5587427,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663537210,Electronics and Telecommunication Engg,GOPENH,111646,62.8632493,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663561210,Mechanical Engineering,GOPENH,142022,47.7841578,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663591210,Computer Science and Engineering(Data Science),GOPENH,80504,75.1620214,Below 80,CAP Round I,2025
6635,Samarth College of Engineering and Management,663592110,Artificial Intelligence and Machine Learning,GOPENH,84098,73.5570613,Below 80,CAP Round I,2025
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",664019110,Civil Engineering,GOPENH,134169,51.7009371,Below 80,CAP Round I,2025
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",664024210,Computer Science and Engineering,GOPENH,49018,85.2260888,80-89.99,CAP Round I,2025
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",664029310,Electrical Engineering,GOPENH,116791,60.3213757,Below 80,CAP Round I,2025
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",664037210,Electronics and Telecommunication Engg,GOPENH,83992,73.6159498,Below 80,CAP Round I,2025
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",664061210,Mechanical Engineering,GOPENH,137372,50.4913264,Below 80,CAP Round I,2025
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",664319110,Civil Engineering,GOPENH,103604,65.8992965,Below 80,CAP Round I,2025
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",664324210,Computer Science and Engineering,GOPENH,50620,84.8736599,80-89.99,CAP Round I,2025
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",664326310,Artificial Intelligence (AI) and Data Science,GOPENH,55685,83.2103258,80-89.99,CAP Round I,2025
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",664329310,Electrical Engineering,GOPENH,92622,70.5005064,Below 80,CAP Round I,2025
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",664337210,Electronics and Telecommunication Engg,GOPENH,67180,79.6925092,Below 80,CAP Round I,2025
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",664361210,Mechanical Engineering,GOPENH,106204,64.7148712,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664419110,Civil Engineering,GOPENS,152296,42.2674623,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664424510,Computer Engineering,GOPENS,143206,47.13962,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664429310,Electrical Engineering,GOPENS,177378,25.0722391,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664437210,Electronics and Telecommunication Engg,GOPENS,190698,13.9509479,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664461210,Mechanical Engineering,GOPENS,171008,29.4125763,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664490010,Electronics and Computer Science,GOPENS,171115,29.2375397,Below 80,CAP Round I,2025
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",664491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,127255,55.2744499,Below 80,CAP Round I,2025
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",664919110,Civil Engineering,GOPENH,139786,49.2256217,Below 80,CAP Round I,2025
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",664924510,Computer Engineering,GOPENH,49773,85.113912,80-89.99,CAP Round I,2025
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",664929310,Electrical Engineering,GOPENH,102471,66.3795642,Below 80,CAP Round I,2025
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",664937210,Electronics and Telecommunication Engg,GOPENH,66252,79.7946282,Below 80,CAP Round I,2025
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",664961210,Mechanical Engineering,GOPENH,131852,53.2657343,Below 80,CAP Round I,2025
6714,"APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar Tal-Shirol, Dist Kolhapur",671424210,Computer Science and Engineering,GOPENH,149168,43.658874,Below 80,CAP Round I,2025
6714,"APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar Tal-Shirol, Dist Kolhapur",671429310,Electrical Engineering,GOPENH,199665,5.1955268,Below 80,CAP Round I,2025
6714,"APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar Tal-Shirol, Dist Kolhapur",671437210,Electronics and Telecommunication Engg,GOPENH,171184,29.2375397,Below 80,CAP Round I,2025
6714,"APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar Tal-Shirol, Dist Kolhapur",671461210,Mechanical Engineering,GOPENH,192032,12.9554081,Below 80,CAP Round I,2025
6715,Babasaheb Phadtare Engineering & Technology Kalamb-Walchandnagar Tal Indapur Dist Pune,671524510,Computer Engineering,GOPENH,159403,37.6293706,Below 80,CAP Round I,2025
6715,Babasaheb Phadtare Engineering & Technology Kalamb-Walchandnagar Tal Indapur Dist Pune,671529310,Electrical Engineering,GOPENH,193773,11.1328671,Below 80,CAP Round I,2025
6715,Babasaheb Phadtare Engineering & Technology Kalamb-Walchandnagar Tal Indapur Dist Pune,671561210,Mechanical Engineering,GOPENH,198233,6.6801689,Below 80,CAP Round I,2025
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",673219110,Civil Engineering,GOPENH,96559,68.9620341,Below 80,CAP Round I,2025
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",673224510,Computer Engineering,GOPENH,26633,92.2398466,90-94.99,CAP Round I,2025
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",673237210,Electronics and Telecommunication Engg,GOPENH,48540,85.5207245,80-89.99,CAP Round I,2025
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",673261210,Mechanical Engineering,GOPENH,86983,72.3760958,Below 80,CAP Round I,2025
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",673299510,Artificial Intelligence and Data Science,GOPENH,32302,90.5015276,90-94.99,CAP Round I,2025
6754,"International Institute of Information Technology (I²IT), Pune.",675424610,Information Technology,GOPENS,13479,96.1512986,95-98.99,CAP Round I,2025
6754,"International Institute of Information Technology (I²IT), Pune.",675437210,Electronics and Telecommunication Engg,GOPENS,15460,95.5725809,95-98.99,CAP Round I,2025
6755,"JSPM Narhe Technical Campus, Pune.",675519110,Civil Engineering,GOPENH,113700,61.6834321,Below 80,CAP Round I,2025
6755,"JSPM Narhe Technical Campus, Pune.",675524510,Computer Engineering,GOPENH,27808,91.8508049,90-94.99,CAP Round I,2025
6755,"JSPM Narhe Technical Campus, Pune.",675526310,Artificial Intelligence (AI) and Data Science,GOPENH,30958,90.8847092,90-94.99,CAP Round I,2025
6755,"JSPM Narhe Technical Campus, Pune.",675537210,Electronics and Telecommunication Engg,GOPENH,44618,86.6827486,80-89.99,CAP Round I,2025
6755,"JSPM Narhe Technical Campus, Pune.",675561210,Mechanical Engineering,GOPENH,96550,68.9620341,Below 80,CAP Round I,2025
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675619110,Civil Engineering,GOPENS,149269,43.658874,Below 80,CAP Round I,2025
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675624210,Computer Science and Engineering,GOPENS,108556,63.6512871,Below 80,CAP Round I,2025
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675629310,Electrical Engineering,GOPENS,140546,48.5587427,Below 80,CAP Round I,2025
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675637210,Electronics and Telecommunication Engg,GOPENS,136496,50.7016833,Below 80,CAP Round I,2025
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675661210,Mechanical Engineering,GOPENS,157807,39.230205,Below 80,CAP Round I,2025
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675699510,Artificial Intelligence and Data Science,GOPENS,112988,62.0615406,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675719110,Civil Engineering,GOPENH,136086,50.8281802,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675724210,Computer Science and Engineering,GOPENH,122009,57.6249683,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675726010,Computer Science and Engineering (Cyber Security),GOPENH,149038,43.658874,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675726310,Artificial Intelligence (AI) and Data Science,GOPENH,116696,60.422115,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675726610,Robotics and Artificial Intelligence,GOPENH,146320,45.8266058,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675729310,Electrical Engineering,GOPENH,149883,43.4652257,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675737210,Electronics and Telecommunication Engg,GOPENH,149345,43.5338318,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675761210,Mechanical Engineering,GOPENH,130426,53.7591782,Below 80,CAP Round I,2025
6757,"Yashoda Technical Campus, Wadhe, Satara.",675762410,Mechatronics Engineering,GOPENH,173313,28.3463753,Below 80,CAP Round I,2025
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",675819110,Civil Engineering,GOPENH,202740,1.4760019,Below 80,CAP Round I,2025
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",675824510,Computer Engineering,GOPENH,87633,72.102802,Below 80,CAP Round I,2025
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",675837210,Electronics and Telecommunication Engg,GOPENH,108062,63.8244514,Below 80,CAP Round I,2025
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",675861210,Mechanical Engineering,GOPENH,166768,32.4837011,Below 80,CAP Round I,2025
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",675892110,Artificial Intelligence and Machine Learning,GOPENH,95964,69.0979021,Below 80,CAP Round I,2025
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",675899510,Artificial Intelligence and Data Science,GOPENH,102061,66.3866132,Below 80,CAP Round I,2025
6759,"Shree Ramchandra College of Engineering, Lonikand,Pune",675919110,Civil Engineering,GOPENH,123034,57.4376852,Below 80,CAP Round I,2025
6759,"Shree Ramchandra College of Engineering, Lonikand,Pune",675924510,Computer Engineering,GOPENH,69544,78.6137148,Below 80,CAP Round I,2025
